match_id,round,timestamp,event_type,details
match_4bc226b4be,18,97767,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=0.00)
match_4bc226b4be,18,97771,WeaponFire,Player Young Reel fired Five-SeveN (speed=108.90)
match_4bc226b4be,18,97774,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=0.00)
match_4bc226b4be,18,97774,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=290.53)
match_4bc226b4be,18,97780,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=0.00)
match_4bc226b4be,18,97783,WeaponFire,Player Young Reel fired Five-SeveN (speed=115.07)
match_4bc226b4be,18,97784,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=146.43)
match_4bc226b4be,18,97786,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=0.00)
match_4bc226b4be,18,97792,DeathPosition,"Player ๖ۣۜBossma๖ۣۜ died at (147.0, 458.0, 1.2)"
match_4bc226b4be,18,97792,Kill,"Killer=tusmuertos, Victim=๖ۣۜBossma๖ۣۜ, Headshot=false"
match_4bc226b4be,18,97792,WeaponFire,Player tusmuertos fired Five-SeveN (speed=141.83)
match_4bc226b4be,18,97793,WeaponFire,Player Young Reel fired Five-SeveN (speed=29.69)
match_4bc226b4be,18,97794,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=231.23)
match_4bc226b4be,18,97803,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=71.82)
match_4bc226b4be,18,97805,WeaponFire,Player Young Reel fired Five-SeveN (speed=60.61)
match_4bc226b4be,18,97810,WeaponFire,Player Rodrigo fired Five-SeveN (speed=314.56)
match_4bc226b4be,18,97814,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=67.13)
match_4bc226b4be,18,97819,WeaponFire,Player Rodrigo fired Five-SeveN (speed=424.89)
match_4bc226b4be,18,97869,WeaponFire,Player Kerchak fired AK-47 (speed=348.94)
match_4bc226b4be,18,97875,WeaponFire,Player Kerchak fired AK-47 (speed=27.53)
match_4bc226b4be,18,97881,WeaponFire,Player Kerchak fired AK-47 (speed=29.60)
match_4bc226b4be,18,97888,WeaponFire,Player Kerchak fired AK-47 (speed=29.60)
match_4bc226b4be,18,97894,WeaponFire,Player Kerchak fired AK-47 (speed=90.18)
match_4bc226b4be,18,97897,WeaponFire,Player SOBAO fired Galil AR (speed=335.21)
match_4bc226b4be,18,97900,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=441.84)
match_4bc226b4be,18,97901,WeaponFire,Player Kerchak fired AK-47 (speed=3.70)
match_4bc226b4be,18,97901,WeaponFire,Player Rodrigo fired Five-SeveN (speed=402.12)
match_4bc226b4be,18,97903,WeaponFire,Player SOBAO fired Galil AR (speed=354.37)
match_4bc226b4be,18,97906,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=440.97)
match_4bc226b4be,18,97911,WeaponFire,Player Rodrigo fired Five-SeveN (speed=338.64)
match_4bc226b4be,18,97912,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=387.40)
match_4bc226b4be,18,97913,WeaponFire,Player Kerchak fired AK-47 (speed=15.98)
match_4bc226b4be,18,97914,WeaponFire,Player SOBAO fired Galil AR (speed=168.68)
match_4bc226b4be,18,97918,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=387.40)
match_4bc226b4be,18,97919,WeaponFire,Player SOBAO fired Galil AR (speed=168.68)
match_4bc226b4be,18,97920,WeaponFire,Player Kerchak fired AK-47 (speed=15.98)
match_4bc226b4be,18,97920,WeaponFire,Player Rodrigo fired Five-SeveN (speed=338.64)
match_4bc226b4be,18,97921,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=123.20)
match_4bc226b4be,18,97923,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=186.58)
match_4bc226b4be,18,97925,WeaponFire,Player SOBAO fired Galil AR (speed=175.58)
match_4bc226b4be,18,97926,WeaponFire,Player Kerchak fired AK-47 (speed=26.38)
match_4bc226b4be,18,97929,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=186.58)
match_4bc226b4be,18,97930,WeaponFire,Player Rodrigo fired Five-SeveN (speed=177.77)
match_4bc226b4be,18,97931,WeaponFire,Player SOBAO fired Galil AR (speed=42.60)
match_4bc226b4be,18,97932,WeaponFire,Player Kerchak fired AK-47 (speed=87.22)
match_4bc226b4be,18,97935,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=153.01)
match_4bc226b4be,18,97936,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=102.39)
match_4bc226b4be,18,97937,DeathPosition,"Player Rodrigo died at (19.0, 396.6, -1.7)"
match_4bc226b4be,18,97937,Kill,"Killer=SOBAO, Victim=Rodrigo, Headshot=false"
match_4bc226b4be,18,97937,WeaponFire,Player SOBAO fired Galil AR (speed=42.60)
match_4bc226b4be,18,97939,WeaponFire,Player Kerchak fired AK-47 (speed=87.22)
match_4bc226b4be,18,97941,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=57.71)
match_4bc226b4be,18,97942,WeaponFire,Player SOBAO fired Galil AR (speed=0.00)
match_4bc226b4be,18,97945,WeaponFire,Player Kerchak fired AK-47 (speed=1.95)
match_4bc226b4be,18,97946,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=57.71)
match_4bc226b4be,18,97948,WeaponFire,Player SOBAO fired Galil AR (speed=0.00)
match_4bc226b4be,18,97950,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=5.33)
match_4bc226b4be,18,97952,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,18,97952,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=42.64)
match_4bc226b4be,18,97954,WeaponFire,Player SOBAO fired Galil AR (speed=0.00)
match_4bc226b4be,18,97958,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,18,97958,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=42.64)
match_4bc226b4be,18,97962,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,18,97964,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=52.82)
match_4bc226b4be,18,97969,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=52.82)
match_4bc226b4be,18,97974,WeaponFire,Player SOBAO fired Galil AR (speed=182.71)
match_4bc226b4be,18,97975,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=43.24)
match_4bc226b4be,18,97976,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,18,97980,WeaponFire,Player SOBAO fired Galil AR (speed=182.71)
match_4bc226b4be,18,97981,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=41.96)
match_4bc226b4be,18,97987,WeaponFire,Player SoldadoDeMou10 fired M4A4 (speed=41.96)
match_4bc226b4be,18,97988,DeathPosition,"Player SoldadoDeMou10 died at (431.9, 361.4, 2.6)"
match_4bc226b4be,18,97988,Kill,"Killer=♕QUE MIRA BOBO♕, Victim=SoldadoDeMou10, Headshot=false"
match_4bc226b4be,18,97988,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,18,98001,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,18,98118,WeaponFire,Player tusmuertos fired Five-SeveN (speed=375.43)
match_4bc226b4be,18,98141,WeaponFire,Player SOBAO fired Galil AR (speed=168.68)
match_4bc226b4be,18,98142,WeaponFire,Player tusmuertos fired Five-SeveN (speed=78.84)
match_4bc226b4be,18,98147,WeaponFire,Player SOBAO fired Galil AR (speed=168.68)
match_4bc226b4be,18,98149,WeaponFire,Player Wi11ard fired Galil AR (speed=188.47)
match_4bc226b4be,18,98152,WeaponFire,Player SOBAO fired Galil AR (speed=191.94)
match_4bc226b4be,18,98154,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=466.69)
match_4bc226b4be,18,98155,WeaponFire,Player Wi11ard fired Galil AR (speed=338.46)
match_4bc226b4be,18,98156,WeaponFire,Player tusmuertos fired Five-SeveN (speed=318.12)
match_4bc226b4be,18,98157,WeaponFire,Player Young Reel fired Five-SeveN (speed=449.19)
match_4bc226b4be,18,98158,WeaponFire,Player SOBAO fired Galil AR (speed=191.94)
match_4bc226b4be,18,98160,WeaponFire,Player Wi11ard fired Galil AR (speed=338.46)
match_4bc226b4be,18,98164,WeaponFire,Player SOBAO fired Galil AR (speed=54.08)
match_4bc226b4be,18,98166,WeaponFire,Player Wi11ard fired Galil AR (speed=175.50)
match_4bc226b4be,18,98166,WeaponFire,Player tusmuertos fired Five-SeveN (speed=406.88)
match_4bc226b4be,18,98168,WeaponFire,Player Young Reel fired Five-SeveN (speed=476.98)
match_4bc226b4be,18,98170,WeaponFire,Player SOBAO fired Galil AR (speed=54.08)
match_4bc226b4be,18,98172,WeaponFire,Player Wi11ard fired Galil AR (speed=165.61)
match_4bc226b4be,18,98172,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=190.90)
match_4bc226b4be,18,98177,WeaponFire,Player tusmuertos fired Five-SeveN (speed=91.45)
match_4bc226b4be,18,98178,WeaponFire,Player Wi11ard fired Galil AR (speed=165.61)
match_4bc226b4be,18,98178,WeaponFire,Player Young Reel fired Five-SeveN (speed=207.77)
match_4bc226b4be,18,98180,WeaponFire,Player SOBAO fired Galil AR (speed=0.00)
match_4bc226b4be,18,98183,WeaponFire,Player Wi11ard fired Galil AR (speed=71.87)
match_4bc226b4be,18,98184,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=174.60)
match_4bc226b4be,18,98186,WeaponFire,Player SOBAO fired Galil AR (speed=0.00)
match_4bc226b4be,18,98189,WeaponFire,Player Wi11ard fired Galil AR (speed=71.87)
match_4bc226b4be,18,98189,WeaponFire,Player tusmuertos fired Five-SeveN (speed=165.77)
match_4bc226b4be,18,98189,WeaponFire,Player Young Reel fired Five-SeveN (speed=169.68)
match_4bc226b4be,18,98195,WeaponFire,Player Wi11ard fired Galil AR (speed=194.03)
match_4bc226b4be,18,98197,DeathPosition,"Player SOBAO died at (492.6, 23.4, -4.8)"
match_4bc226b4be,18,98197,Kill,"Killer=EL MATA POLLOS, Victim=SOBAO, Headshot=true"
match_4bc226b4be,18,98197,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=151.83)
match_4bc226b4be,18,98200,WeaponFire,Player tusmuertos fired Five-SeveN (speed=106.30)
match_4bc226b4be,18,98201,WeaponFire,Player Wi11ard fired Galil AR (speed=248.15)
match_4bc226b4be,18,98202,WeaponFire,Player Young Reel fired Five-SeveN (speed=182.06)
match_4bc226b4be,18,98206,WeaponFire,Player Wi11ard fired Galil AR (speed=248.15)
match_4bc226b4be,18,98207,WeaponFire,Player EL MATA POLLOS fired Five-SeveN (speed=281.58)
match_4bc226b4be,18,98210,WeaponFire,Player tusmuertos fired Five-SeveN (speed=77.14)
match_4bc226b4be,18,98212,WeaponFire,Player Wi11ard fired Galil AR (speed=148.65)
match_4bc226b4be,18,98212,WeaponFire,Player Young Reel fired Five-SeveN (speed=45.58)
match_4bc226b4be,18,98218,WeaponFire,Player Wi11ard fired Galil AR (speed=148.65)
match_4bc226b4be,18,98221,WeaponFire,Player tusmuertos fired Five-SeveN (speed=163.73)
match_4bc226b4be,18,98223,WeaponFire,Player Young Reel fired Five-SeveN (speed=225.75)
match_4bc226b4be,18,98224,WeaponFire,Player Wi11ard fired Galil AR (speed=128.20)
match_4bc226b4be,18,98229,WeaponFire,Player Kerchak fired AK-47 (speed=429.91)
match_4bc226b4be,18,98230,WeaponFire,Player Wi11ard fired Galil AR (speed=128.20)
match_4bc226b4be,18,98232,WeaponFire,Player tusmuertos fired Five-SeveN (speed=138.30)
match_4bc226b4be,18,98235,WeaponFire,Player Wi11ard fired Galil AR (speed=114.09)
match_4bc226b4be,18,98236,DeathPosition,"Player tusmuertos died at (-228.7, -488.5, 9.0)"
match_4bc226b4be,18,98236,Kill,"Killer=Kerchak, Victim=tusmuertos, Headshot=false"
match_4bc226b4be,18,98236,WeaponFire,Player Kerchak fired AK-47 (speed=353.24)
match_4bc226b4be,18,98236,WeaponFire,Player Young Reel fired Five-SeveN (speed=385.56)
match_4bc226b4be,18,98241,WeaponFire,Player Wi11ard fired Galil AR (speed=126.31)
match_4bc226b4be,18,98242,WeaponFire,Player Kerchak fired AK-47 (speed=155.76)
match_4bc226b4be,18,98247,WeaponFire,Player Wi11ard fired Galil AR (speed=126.31)
match_4bc226b4be,18,98248,WeaponFire,Player Young Reel fired Five-SeveN (speed=357.01)
match_4bc226b4be,18,98249,DeathPosition,"Player Young Reel died at (-259.1, -479.6, 9.0)"
match_4bc226b4be,18,98249,Kill,"Killer=Kerchak, Victim=Young Reel, Headshot=false"
match_4bc226b4be,18,98249,WeaponFire,Player Kerchak fired AK-47 (speed=155.76)
match_4bc226b4be,18,98253,WeaponFire,Player Wi11ard fired Galil AR (speed=152.80)
match_4bc226b4be,18,98255,WeaponFire,Player Kerchak fired AK-47 (speed=29.74)
match_4bc226b4be,18,98258,WeaponFire,Player Wi11ard fired Galil AR (speed=152.80)
match_4bc226b4be,18,98261,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,18,98264,WeaponFire,Player Wi11ard fired Galil AR (speed=180.46)
match_4bc226b4be,18,98268,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,18,98270,WeaponFire,Player Wi11ard fired Galil AR (speed=180.46)
match_4bc226b4be,18,98274,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,18,98276,WeaponFire,Player Wi11ard fired Galil AR (speed=208.00)
match_4bc226b4be,18,98296,ItemPickup,Player EL MATA POLLOS picked_up AK-47 [finalMoney(after)=1050 cost=2700]
match_4bc226b4be,18,98299,ItemPickup,Player EL MATA POLLOS bought Molotov [finalMoney(after)=650 cost=400]
match_4bc226b4be,18,98414,DeathPosition,"Player EL MATA POLLOS died at (254.2, 401.9, -0.4)"
match_4bc226b4be,18,98414,Kill,"Killer=Kerchak, Victim=EL MATA POLLOS, Headshot=true"
match_4bc226b4be,18,98414,WeaponFire,Player Kerchak fired AK-47 (speed=362.53)
match_4bc226b4be,18,98421,WeaponFire,Player Kerchak fired AK-47 (speed=97.34)
match_4bc226b4be,18,98427,WeaponFire,Player Kerchak fired AK-47 (speed=97.34)
match_4bc226b4be,18,98428,ItemPickup,Player ♕QUE MIRA BOBO♕ picked_up AK-47 [finalMoney(after)=1950 cost=2700]
match_4bc226b4be,18,98434,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,18,98435,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=461.35)
match_4bc226b4be,18,98435,ItemPickup,Player ♕QUE MIRA BOBO♕ bought Molotov [finalMoney(after)=1550 cost=400]
match_4bc226b4be,18,98448,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=461.05)
match_4bc226b4be,18,98459,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=159.91)
match_4bc226b4be,18,98470,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=10.07)
match_4bc226b4be,18,98470,WeaponFire,Player Kerchak fired AK-47 (speed=143.59)
match_4bc226b4be,18,98476,DeathPosition,"Player ♕QUE MIRA BOBO♕ died at (259.1, 364.3, -0.5)"
match_4bc226b4be,18,98476,Kill,"Killer=Kerchak, Victim=♕QUE MIRA BOBO♕, Headshot=false"
match_4bc226b4be,18,98476,WeaponFire,Player Kerchak fired AK-47 (speed=47.32)
match_4bc226b4be,18,98476,RoundEnd,Round 18 ended. Reason: 9 (Winner=2)
match_4bc226b4be,18,98483,WeaponFire,Player Kerchak fired AK-47 (speed=47.32)
match_4bc226b4be,18,98489,WeaponFire,Player Kerchak fired AK-47 (speed=47.32)
match_4bc226b4be,18,98754,ItemPickup,Player Wi11ard picked_up Smoke Grenade [finalMoney(after)=200 cost=300]
match_4bc226b4be,18,98792,ItemPickup,Player Kerchak picked_up C4 [finalMoney(after)=0 cost=0]
match_4bc226b4be,18,98865,ItemPickup,Player Wi11ard picked_up AK-47 [finalMoney(after)=200 cost=2700]
match_4bc226b4be,19,98924,RoundStart,Round 19 started (freeze time)
match_4bc226b4be,19,98924,ItemPickup,Player SOBAO picked_up Knife [finalMoney(after)=3900 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player SOBAO bought Glock-18 [finalMoney(after)=3700 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player ๖ۣۜBossma๖ۣۜ picked_up Knife [finalMoney(after)=7000 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Glock-18 [finalMoney(after)=6800 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player SoldadoDeMou10 picked_up Knife [finalMoney(after)=6600 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player SoldadoDeMou10 bought Glock-18 [finalMoney(after)=6400 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player ♕QUE MIRA BOBO♕ picked_up Knife [finalMoney(after)=4350 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player ♕QUE MIRA BOBO♕ bought USP-S [finalMoney(after)=4150 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player tusmuertos picked_up Knife [finalMoney(after)=6050 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player tusmuertos bought USP-S [finalMoney(after)=5850 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player Rodrigo picked_up Knife [finalMoney(after)=5850 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player Rodrigo bought USP-S [finalMoney(after)=5650 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player Young Reel picked_up Knife [finalMoney(after)=6500 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player Young Reel bought USP-S [finalMoney(after)=6300 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player EL MATA POLLOS picked_up Knife [finalMoney(after)=3950 cost=0]
match_4bc226b4be,19,98924,ItemPickup,Player EL MATA POLLOS bought USP-S [finalMoney(after)=3750 cost=200]
match_4bc226b4be,19,98924,ItemPickup,Player ๖ۣۜBossma๖ۣۜ picked_up C4 [finalMoney(after)=6800 cost=0]
match_4bc226b4be,19,99028,ItemPickup,Player tusmuertos bought Kevlar + Helmet [finalMoney(after)=4850 cost=1000]
match_4bc226b4be,19,99033,ItemPickup,Player SoldadoDeMou10 bought AWP [finalMoney(after)=1650 cost=4750]
match_4bc226b4be,19,99058,ItemPickup,Player Rodrigo bought Kevlar + Helmet [finalMoney(after)=4650 cost=1000]
match_4bc226b4be,19,99101,ItemPickup,Player SOBAO bought Kevlar + Helmet [finalMoney(after)=2700 cost=1000]
match_4bc226b4be,19,99102,ItemPickup,Player SoldadoDeMou10 bought Kevlar + Helmet [finalMoney(after)=650 cost=1000]
match_4bc226b4be,19,99130,ItemPickup,Player SOBAO bought Galil AR [finalMoney(after)=900 cost=1800]
match_4bc226b4be,19,99154,ItemPickup,Player SOBAO bought Flashbang [finalMoney(after)=700 cost=200]
match_4bc226b4be,19,99158,ItemPickup,Player ♕QUE MIRA BOBO♕ bought M4A1 [finalMoney(after)=1250 cost=2900]
match_4bc226b4be,19,99174,ItemPickup,Player Kerchak bought Smoke Grenade [finalMoney(after)=4350 cost=300]
match_4bc226b4be,19,99174,ItemPickup,Player SOBAO bought Smoke Grenade [finalMoney(after)=400 cost=300]
match_4bc226b4be,19,99195,ItemPickup,Player SOBAO bought HE Grenade [finalMoney(after)=100 cost=300]
match_4bc226b4be,19,99204,ItemPickup,Player ♕QUE MIRA BOBO♕ bought Kevlar + Helmet [finalMoney(after)=250 cost=1000]
match_4bc226b4be,19,99214,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Kevlar + Helmet [finalMoney(after)=5800 cost=1000]
match_4bc226b4be,19,99232,ItemPickup,Player SoldadoDeMou10 bought Smoke Grenade [finalMoney(after)=350 cost=300]
match_4bc226b4be,19,99234,ItemPickup,Player SOBAO picked_up C4 [finalMoney(after)=100 cost=0]
match_4bc226b4be,19,99242,ItemPickup,Player SoldadoDeMou10 bought HE Grenade [finalMoney(after)=50 cost=300]
match_4bc226b4be,19,99250,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought AK-47 [finalMoney(after)=3100 cost=2700]
match_4bc226b4be,19,99268,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Smoke Grenade [finalMoney(after)=2800 cost=300]
match_4bc226b4be,19,99277,ItemPickup,Player SoldadoDeMou10 picked_up Flashbang [finalMoney(after)=50 cost=200]
match_4bc226b4be,19,99289,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Flashbang [finalMoney(after)=2600 cost=200]
match_4bc226b4be,19,99315,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought HE Grenade [finalMoney(after)=2300 cost=300]
match_4bc226b4be,19,99332,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Molotov [finalMoney(after)=1900 cost=400]
match_4bc226b4be,19,99377,ItemPickup,Player Wi11ard bought Kevlar Vest [finalMoney(after)=3000 cost=650]
match_4bc226b4be,19,99394,ItemPickup,Player ♕QUE MIRA BOBO♕ picked_up Smoke Grenade [finalMoney(after)=250 cost=300]
match_4bc226b4be,19,99403,ItemPickup,Player Young Reel bought Kevlar + Helmet [finalMoney(after)=5300 cost=1000]
match_4bc226b4be,19,99421,ItemPickup,Player tusmuertos bought M4A1 [finalMoney(after)=1950 cost=2900]
match_4bc226b4be,19,99442,ItemPickup,Player tusmuertos bought Flashbang [finalMoney(after)=1750 cost=200]
match_4bc226b4be,19,99444,ItemPickup,Player EL MATA POLLOS bought M4A1 [finalMoney(after)=850 cost=2900]
match_4bc226b4be,19,99459,ItemPickup,Player tusmuertos bought Smoke Grenade [finalMoney(after)=1450 cost=300]
match_4bc226b4be,19,99483,ItemPickup,Player Rodrigo bought M4A1 [finalMoney(after)=1750 cost=2900]
match_4bc226b4be,19,99485,ItemPickup,Player tusmuertos bought HE Grenade [finalMoney(after)=1150 cost=300]
match_4bc226b4be,19,99489,ItemPickup,Player EL MATA POLLOS picked_up Kevlar + Helmet [finalMoney(after)=850 cost=1000]
match_4bc226b4be,19,99499,ItemPickup,Player Young Reel bought M4A4 [finalMoney(after)=2400 cost=2900]
match_4bc226b4be,19,99502,ItemPickup,Player Rodrigo bought Smoke Grenade [finalMoney(after)=1450 cost=300]
match_4bc226b4be,19,99503,ItemPickup,Player tusmuertos bought Incendiary Grenade [finalMoney(after)=650 cost=500]
match_4bc226b4be,19,99544,ItemPickup,Player Young Reel bought Defuse Kit [finalMoney(after)=2000 cost=400]
match_4bc226b4be,19,99598,ItemPickup,Player Rodrigo bought HE Grenade [finalMoney(after)=1150 cost=300]
match_4bc226b4be,19,99681,ItemPickup,Player Young Reel bought Flashbang [finalMoney(after)=1800 cost=200]
match_4bc226b4be,19,99879,ItemPickup,Player EL MATA POLLOS bought Smoke Grenade [finalMoney(after)=550 cost=300]
match_4bc226b4be,19,100004,ItemPickup,Player Rodrigo bought Incendiary Grenade [finalMoney(after)=650 cost=500]
match_4bc226b4be,19,100204,FreezeTimeEnded,"Round 19: freeze time ended, action begins!"
match_4bc226b4be,19,100269,WeaponFire,Player Rodrigo fired Knife (speed=498.67)
match_4bc226b4be,19,100360,WeaponFire,Player Kerchak fired Smoke Grenade (speed=130.66)
match_4bc226b4be,19,100434,WeaponFire,Player Rodrigo fired Knife (speed=417.19)
match_4bc226b4be,19,100459,WeaponFire,Player Rodrigo fired Knife (speed=499.37)
match_4bc226b4be,19,100546,WeaponFire,Player EL MATA POLLOS fired Smoke Grenade (speed=490.20)
match_4bc226b4be,19,100616,WeaponFire,Player Rodrigo fired Incendiary Grenade (speed=499.44)
match_4bc226b4be,19,100708,WeaponFire,Player Wi11ard fired Smoke Grenade (speed=350.60)
match_4bc226b4be,19,100714,WeaponFire,Player tusmuertos fired Incendiary Grenade (speed=490.78)
match_4bc226b4be,19,100767,WeaponFire,Player ♕QUE MIRA BOBO♕ fired M4A1 (speed=441.79)
match_4bc226b4be,19,100774,WeaponFire,Player ♕QUE MIRA BOBO♕ fired M4A1 (speed=93.63)
match_4bc226b4be,19,100780,WeaponFire,Player ♕QUE MIRA BOBO♕ fired M4A1 (speed=93.63)
match_4bc226b4be,19,101020,WeaponFire,Player Young Reel fired M4A4 (speed=226.43)
match_4bc226b4be,19,101026,WeaponFire,Player Young Reel fired M4A4 (speed=59.45)
match_4bc226b4be,19,101032,WeaponFire,Player Young Reel fired M4A4 (speed=137.39)
match_4bc226b4be,19,101037,WeaponFire,Player Young Reel fired M4A4 (speed=137.39)
match_4bc226b4be,19,101041,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=71.19)
match_4bc226b4be,19,101043,WeaponFire,Player Young Reel fired M4A4 (speed=129.91)
match_4bc226b4be,19,101047,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=71.19)
match_4bc226b4be,19,101049,WeaponFire,Player Young Reel fired M4A4 (speed=129.91)
match_4bc226b4be,19,101051,WeaponFire,Player Kerchak fired AK-47 (speed=7.63)
match_4bc226b4be,19,101054,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=0.00)
match_4bc226b4be,19,101055,WeaponFire,Player Young Reel fired M4A4 (speed=277.01)
match_4bc226b4be,19,101060,WeaponFire,Player Young Reel fired M4A4 (speed=277.01)
match_4bc226b4be,19,101060,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=0.00)
match_4bc226b4be,19,101067,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired AK-47 (speed=0.00)
match_4bc226b4be,19,101146,WeaponFire,Player Rodrigo fired Smoke Grenade (speed=105.03)
match_4bc226b4be,19,101166,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=545.79)
match_4bc226b4be,19,101201,WeaponFire,Player Young Reel fired Flashbang (speed=314.58)
match_4bc226b4be,19,101231,WeaponFire,Player Rodrigo fired HE Grenade (speed=381.43)
match_4bc226b4be,19,101368,WeaponFire,Player Young Reel fired M4A4 (speed=416.91)
match_4bc226b4be,19,101371,WeaponFire,Player Kerchak fired AK-47 (speed=50.68)
match_4bc226b4be,19,101374,WeaponFire,Player Young Reel fired M4A4 (speed=36.54)
match_4bc226b4be,19,101377,WeaponFire,Player Kerchak fired AK-47 (speed=50.68)
match_4bc226b4be,19,101380,WeaponFire,Player Young Reel fired M4A4 (speed=36.54)
match_4bc226b4be,19,101383,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,19,101386,WeaponFire,Player Young Reel fired M4A4 (speed=247.41)
match_4bc226b4be,19,101390,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,19,101391,WeaponFire,Player Young Reel fired M4A4 (speed=377.90)
match_4bc226b4be,19,101396,WeaponFire,Player Kerchak fired AK-47 (speed=0.00)
match_4bc226b4be,19,101397,WeaponFire,Player Young Reel fired M4A4 (speed=377.90)
match_4bc226b4be,19,101458,WeaponFire,Player Young Reel fired M4A4 (speed=415.48)
match_4bc226b4be,19,101464,WeaponFire,Player Young Reel fired M4A4 (speed=288.99)
match_4bc226b4be,19,101468,WeaponFire,Player SoldadoDeMou10 fired HE Grenade (speed=475.02)
match_4bc226b4be,19,101469,DeathPosition,"Player Kerchak died at (-305.2, 392.7, -2.8)"
